Book Title,ISBN,Book Image,Google Play,Google Play URL,Barnes and Noble,Barnes and Noble URL,Indie Bound,Indie Bound URL
Tancred,9781419150777,https://dj6cnfthgyqas.cloudfront.net/1419150774-original.jpg,$3.82,https://play.google.com/store/books/details/Benjamin_Disraeli_Tancred_or_The_New_Crusade?id=iWB9CgAAQBAJ,,,,
Eleonora,9781594561726,https://dj6cnfthgyqas.cloudfront.net/1594561729-original.jpg,$1.68,https://play.google.com/store/books/details/Edgar_Allan_Poe_Eleonora?id=O2MkCgAAQBAJ,,,,
The Bells,-1,,Free,https://play.google.com/store/books/details/Edgar_Allan_Poe_The_Bells?id=fx47AAAAYAAJ,,,,
The Anti-Slavery Alphabet,9781409916871,https://dj6cnfthgyqas.cloudfront.net/1409916871-original.jpg,$3.82,https://play.google.com/store/books/details/The_Anti_Slavery_Alphabet?id=v5lJTbIUpiQC,$12.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781409916871,$12.99,http://www.indiebound.org/book/9781409916871?aff=rifflebooks
The Mystery of Marie RogÃªt,-1,,,https://play.google.com,,,,
A Tale of the Ragged Mountains,9781594561856,https://dj6cnfthgyqas.cloudfront.net/1594561850-original.jpg,$1.68,https://play.google.com/store/books/details/Edgar_Allan_Poe_A_Tale_of_the_Ragged_Mountains?id=3mgkCgAAQBAJ,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781594561856,,
Ulalume,-1,,$0.73,https://play.google.com/store/books/details/Edgar_Allan_Poe_The_Complete_Poetry_of_Edgar_Allan?id=rVZODwAAQBAJ,,,,
The Spectacles,9781605898988,https://dj6cnfthgyqas.cloudfront.net/1605898988-original.jpg,$2.51,https://play.google.com/store/books/details/Edgar_Allan_Poe_The_Spectacles?id=iAbKCgAAQBAJ,,,,
The Island of the Fay,-1,,$1.68,https://play.google.com/store/books/details/Edgar_Allan_Poe_The_Island_of_the_Fay?id=0GMkCgAAQBAJ,,,,
Judith,9783150031612,https://dj6cnfthgyqas.cloudfront.net/3150031613-original.jpg,$2.54,https://play.google.com/store/books/details/Betty_Neels_Judith?id=mQI5t3p_mU0C,,,,
The Purloined Letter,9780886820619,https://dj6cnfthgyqas.cloudfront.net/0886820618-original.jpg,$1.68,https://play.google.com/store/books/details/Edgar_Allan_Poe_The_Purloined_Letter?id=eQoQCgAAQBAJ,$13.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780886820619,,
Mesmeric Revelation,9781594567407,https://dj6cnfthgyqas.cloudfront.net/1594567409-original.jpg,$2.51,https://play.google.com/store/books/details/Edgar_Allan_Poe_Mesmeric_Revelation?id=XQTKCgAAQBAJ,,,,
Thou Art the Man,-1,,$2.51,https://play.google.com/store/books/details/Edgar_Allan_Poe_Thou_Art_the_Man?id=qgXKCgAAQBAJ,,,,
The Oblong Box,9781594567469,https://dj6cnfthgyqas.cloudfront.net/1594567468-original.jpg,$1.68,https://play.google.com/store/books/details/Edgar_Allan_Poe_The_Oblong_Box?id=_WYkCgAAQBAJ,$10.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781594567469,,
The Imp of The Perverse,9781594561818,https://dj6cnfthgyqas.cloudfront.net/1594561818-original.jpg,$1.68,https://play.google.com/store/books/details/Edgar_Allan_Poe_The_Imp_of_the_Perverse?id=hWMkCgAAQBAJ,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781594561818,,
The Thousand-and-Second Tale of Scheherazade,-1,,$1.68,https://play.google.com/store/books/details/Edgar_Allan_Poe_The_Thousand_and_Second_Tale_of_Sc?id=cmkkCgAAQBAJ,,,,
"The Literary Life of Thingum Bob, Esq.",-1,,$1.68,https://play.google.com/store/books/details/Edgar_Allan_Poe_The_Literary_Life_of_Thingum_Bob_E?id=HWUkCgAAQBAJ,,,,
The Business Man,-1,,$3.82,https://play.google.com/store/books/details/Edgar_Poe_The_Business_Man?id=e6oQ1NYXDAYC,,,,
X-ing a Paragraph,-1,,$1.68,https://play.google.com/store/books/details/Edgar_Allan_Poe_X_ing_a_Paragrab?id=nmskCgAAQBAJ,,,,
Three Sundays in a Week,"
                  5551065286",,,,,,,
The Domain of Arnheim,9781594561771,https://dj6cnfthgyqas.cloudfront.net/159456177X-original.jpg,$1.68,https://play.google.com/store/books/details/Edgar_Allan_Poe_The_Domain_of_Arnheim?id=XWIkCgAAQBAJ,,,,
Never Bet the Devil Your Head,-1,,$1.25,https://play.google.com/store/books/details/Edgar_Allan_Poe_Never_Bet_the_Devil_Your_Head_A_Ta?id=X1dODwAAQBAJ,,,,
Hop Frog,9781878298133,https://dj6cnfthgyqas.cloudfront.net/1878298135-original.jpg,$1.68,https://play.google.com/store/books/details/Edgar_Allan_Poe_Hop_Frog?id=GWQkCgAAQBAJ,,,,
Some Words With a Mummy,-1,,$2.51,https://play.google.com/store/books/details/Edgar_Allan_Poe_Some_Words_with_a_Mummy?id=9AXKCgAAQBAJ,,,,
The Balloon Hoax,-1,,$1.68,https://play.google.com/store/books/details/Edgar_Allan_Poe_The_Balloon_Hoax?id=f2EkCgAAQBAJ,,,,
Diddling,9781594561719,https://dj6cnfthgyqas.cloudfront.net/1594561710-original.jpg,$3.82,https://play.google.com/store/books/details/Edgar_Poe_Diddling_Considered_As_One_Of_The_Exact?id=iMARmcMVmZMC,,,,
The Colloquy of Monos and Una,-1,,$6.15,https://play.google.com/store/books/details/Edgar_Allan_Poe_The_colloquy_of_Monos_and_Una?id=vmpFCgAAQBAJ,,,,
Landor's Cottage,-1,,$8.79,https://play.google.com/store/books/details/Edgar_Allan_Poe_Landor_s_cottage_Le_cottage_landor?id=zOQkDAAAQBAJ,,,,
The Corsican Brothers,9781600961304,https://dj6cnfthgyqas.cloudfront.net/1600961304-original.jpg,$1.99,https://play.google.com/store/books/details/Alexandre_Dumas_The_Corsican_Brothers?id=cuxHAwAAQBAJ,$9.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781600961304,$9.95,http://www.indiebound.org/book/9781600961304?aff=rifflebooks
The Angel of the Odd,-1,,$1.25,https://play.google.com/store/books/details/Edgar_Allan_Poe_The_Angel_of_the_Odd_An_Extravagan?id=wVdODwAAQBAJ,,,,
Consuelo,9781410107558,https://dj6cnfthgyqas.cloudfront.net/1410107558-original.jpg,$9.99,https://play.google.com/store/books/details/Amanda_Mackenzie_Stuart_Consuelo_and_Alva_Vanderbi?id=1IEJo4XvqGQC,$34.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781410107558,$34.95,http://www.indiebound.org/book/9781410107558?aff=rifflebooks
The Power of Words,-1,,$4.47,https://play.google.com/store/books/details/Alex_Uwajeh_Taming_the_Tongue_The_Power_of_Spoken?id=FqTIBAAAQBAJ,,,,
Von Kempelen and His Discovery,-1,,$1.68,https://play.google.com/store/books/details/Edgar_Allan_Poe_Von_Kempelen_and_His_Discovery?id=A2kkCgAAQBAJ,,,,
La Petite Fadette,9782266089401,https://dj6cnfthgyqas.cloudfront.net/2266089404-original.jpg,Free,https://play.google.com/store/books/details/Fanchon_the_Cricket?id=b7caAAAAYAAJ,$9.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9782266089401,,
The Sphinx,-1,,$12.99,https://play.google.com/store/books/details/Josiah_Bancroft_Arm_of_the_Sphinx?id=BFIxDwAAQBAJ,,,,
Le pÃ©chÃ© de M. Antoine,9782846331463,,,,,,,
"Le Rhin, tome 3",9782868080974,https://dj6cnfthgyqas.cloudfront.net/2868080979-original.jpg,$459.98,https://play.google.com/store/books/details/William_Makepeace_Thackeray_The_Complete_Works_of?id=j5sYBwAAQBAJ,,,,
Neue Gedichte,-1,,Free,https://play.google.com/store/books/details/Neue_Gedichte?id=9SBcAAAAcAAJ,,,,
Gedichte in einem Band.,-1,,$100.03,https://play.google.com/store/books/details/Franz_Rosenzweig_Der_Mensch_und_Sein_Werk_1_Band_J?id=XSvyCAAAQBAJ,,,,
The Transcendalist,-1,,$9.99,https://play.google.com/store/books/details/Jenny_Beyen_The_Transcendentalist_Ralph_Waldo_Emer?id=AqxeEuDlrGgC,,,,
Past and Present,9781426470745,https://dj6cnfthgyqas.cloudfront.net/1426470746-original.jpg,$4.61,https://play.google.com/store/books/details/Noble_Timothy_Myers_EL_The_Huevolution_of_Sacred_M?id=H8tMuh9MyTsC,,,$31.75,http://www.indiebound.org/book/9781426470745?aff=rifflebooks
Cromwell's Letters and Speeches: Volume Two,9780898757934,,,,,,,
"A System of Logic, Ratiocinative and Inductive: Being a Connected View of the Principles of Evidence and the Methods of Scientific Investigation",9781846649462,https://dj6cnfthgyqas.cloudfront.net/0898757932-original.jpg,Free,https://play.google.com/store/books/details/John_Stuart_Mill_A_System_of_Logic_Ratiocinative_a?id=y4MEAAAAQAAJ,$44.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781846649462,$44.99,http://www.indiebound.org/book/9781846649462?aff=rifflebooks
The Poverty of Philosophy,9781402178542,https://dj6cnfthgyqas.cloudfront.net/B004GKLO6E-original.jpg,$31.38,https://play.google.com/store/books/details/Karl_Marx_The_Poverty_of_Philosophy?id=p7JcSq-vR8oC,,,,
The Essence of Christianity,9780879755591,https://dj6cnfthgyqas.cloudfront.net/0879755598-original.jpg,$15.61,https://play.google.com/store/books/details/Ludwig_Feuerbach_The_Essence_of_Christianity?id=zFgdy72U0hsC,$11.63,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780879755591,$13.99,http://www.indiebound.org/book/9780879755591?aff=rifflebooks
Oliver Twist,9780141439747,https://dj6cnfthgyqas.cloudfront.net/0141439742-original.jpg,Free,https://play.google.com/store/books/details/Charles_Dickens_The_Adventures_of_Oliver_Twist?id=1bMXAAAAYAAJ,$6.65,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780141439747,$8.00,http://www.indiebound.org/book/9780141439747?aff=rifflebooks
The Hunchback of Notre-Dame,9780451527882,https://dj6cnfthgyqas.cloudfront.net/0451527887-original.jpg,$6.99,https://play.google.com/store/books/details/Victor_Hugo_The_Hunchback_of_Notre_Dame?id=b0PGnXdgZoIC,$5.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780451527882,,
The Fall of the House of Usher,9781594561795,https://dj6cnfthgyqas.cloudfront.net/1594561796-original.jpg,,https://play.google.com/store/books/series?id=ysjXFwAAABAc3M,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781594561795,,
The Little Mermaid,9780698400016,https://dj6cnfthgyqas.cloudfront.net/0698400011-original.jpg,$2.99,https://play.google.com/store/books/details/Disney_Book_Group_The_Little_Mermaid?id=qus8O405c5MC,$16.96,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780698400016,$17.99,http://www.indiebound.org/book/9780698400016?aff=rifflebooks
The Red and the Black,9780140447644,https://dj6cnfthgyqas.cloudfront.net/0140447644-original.jpg,$13.99,https://play.google.com/store/books/details/Stendhal_The_Red_and_the_Black?id=LmZebwm0pYkC,$11.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140447644,$11.00,http://www.indiebound.org/book/9780140447644?aff=rifflebooks
The Pickwick Papers,9780140436112,https://dj6cnfthgyqas.cloudfront.net/0140436111-original.jpg,Free,https://play.google.com/store/books/details/Charles_Dickens_The_Pickwick_Papers?id=h5UPAAAAQAAJ,$13.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140436112,$13.00,http://www.indiebound.org/book/9780140436112?aff=rifflebooks
PÃ¨re Goriot,9780393971668,https://dj6cnfthgyqas.cloudfront.net/039397166X-original.jpg,$3.22,https://play.google.com/store/books/details/Honor%C3%A9_de_Balzac_Le_P%C3%A8re_Goriot?id=jWArAgAAQBAJ,,,$20.25,http://www.indiebound.org/book/9780393971668?aff=rifflebooks
Eugene Onegin,9780192838995,https://dj6cnfthgyqas.cloudfront.net/0192838997-original.jpg,$7.96,https://play.google.com/store/books/details/Alexander_Pushkin_Eugene_Onegin?id=Hej-B83O8g4C,$9.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780192838995,$9.95,http://www.indiebound.org/book/9780192838995?aff=rifflebooks
The Charterhouse of Parma,9780679783183,https://dj6cnfthgyqas.cloudfront.net/0679783180-original.jpg,$9.99,https://play.google.com/store/books/details/Stendhal_The_Charterhouse_of_Parma?id=VQwq4_h-M3IC,$13.67,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780679783183,$16.00,http://www.indiebound.org/book/9780679783183?aff=rifflebooks
Frankenstein,9781853260230,https://dj6cnfthgyqas.cloudfront.net/1853260231-original.jpg,,https://play.google.com/store/books/series?id=IV3YFwAAABD4SM,$3.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781853260230,$5.99,http://www.indiebound.org/book/9781853260230?aff=rifflebooks
The Queen of Spades and Other Stories,9780192839541,https://dj6cnfthgyqas.cloudfront.net/0192839543-original.jpg,$3.82,https://play.google.com/store/books/details/Alexander_Pushkin_The_Queen_of_Spades_and_other_St?id=vXoqDwAAQBAJ,$7.90,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780192839541,$11.95,http://www.indiebound.org/book/9780192839541?aff=rifflebooks
The Lady of Shalott,9780192723710,https://dj6cnfthgyqas.cloudfront.net/0192723715-original.jpg,Free,https://play.google.com/store/books/details/Alfred_Tennyson_Baron_Tennyson_The_Lady_of_Shalott?id=yvEun3WQCIcC,$12.85,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780192723710,,
Nicholas Nickleby,9780140435122,https://dj6cnfthgyqas.cloudfront.net/0140435123-original.jpg,Free,https://play.google.com/store/books/details/Charles_Dickens_The_Life_and_Adventures_of_Nichola?id=NdYNAAAAQAAJ,$8.72,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140435122,$10.00,http://www.indiebound.org/book/9780140435122?aff=rifflebooks
Lost Illusions,9781406506587,https://dj6cnfthgyqas.cloudfront.net/1406506583-original.jpg,$13.32,https://play.google.com/store/books/details/Herbert_Hunt_Lost_Illusions?id=0DmxQsHDFRcC,$31.25,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781406506587,$43.99,http://www.indiebound.org/book/9781406506587?aff=rifflebooks
The Captain's Daughter,9781843911548,https://dj6cnfthgyqas.cloudfront.net/184391154X-original.jpg,$2.28,https://play.google.com/store/books/details/Alexander_Pushkin_The_Captain_s_Daughter_Illustrat?id=Yb32U0g3nXoC,$10.22,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781843911548,$13.95,http://www.indiebound.org/book/9781843911548?aff=rifflebooks
The Nose,9780688104641,https://dj6cnfthgyqas.cloudfront.net/0688104649-original.jpg,$1.19,https://play.google.com/store/books/details/Nikolay_Gogol_The_Nose?id=JIEQBgAAQBAJ,$13.89,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780688104641,,
Taras Bulba,9781406946161,https://dj6cnfthgyqas.cloudfront.net/1406946168-original.jpg,Free,https://play.google.com/store/books/details/Nikolai_Vasil_evich_Gogol_Taras_Bulba?id=CjsEAAAAYAAJ,,,,
Voyage of the Beagle,9780140432688,https://dj6cnfthgyqas.cloudfront.net/014043268X-original.jpg,$2.60,https://play.google.com/store/books/details/Charles_Darwin_The_Voyage_of_the_Beagle?id=6wOcCwAAQBAJ,$15.20,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140432688,$16.00,http://www.indiebound.org/book/9780140432688?aff=rifflebooks
The Narrative of Arthur Gordon Pym of Nantucket and Related Tales,9780192837714,https://dj6cnfthgyqas.cloudfront.net/0192837710-original.jpg,$9.99,https://play.google.com/store/books/details/Edgar_Allan_Poe_The_Narrative_of_Arthur_Gordon_Pym?id=qWtsXDiS0I8C,$7.52,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780192837714,$10.95,http://www.indiebound.org/book/9780192837714?aff=rifflebooks
EugÃ©nie Grandet,9780192804747,https://dj6cnfthgyqas.cloudfront.net/019280474X-original.jpg,,https://play.google.com,$9.15,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780192804747,,
The Book of Mormon: Another Testament of Jesus Christ,9780967686561,https://dj6cnfthgyqas.cloudfront.net/1592975003-original.jpg,Free,https://play.google.com/store/books/details/The_Book_of_Mormon?id=R24NAAAAYAAJ,,,,
Teutonic Mythology Vol. 1,9780486435466,https://dj6cnfthgyqas.cloudfront.net/0486435466-original.jpg,$3.82,https://play.google.com/store/books/details/Viktor_Rydberg_Teutonic_Mythology_Vol_1_of_3_Gods?id=-uJRw32enFQC,$45.62,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780486435466,$50.00,http://www.indiebound.org/book/9780486435466?aff=rifflebooks
Diary of a Madman and Other Stories,9780486452357,https://dj6cnfthgyqas.cloudfront.net/0486452352-original.jpg,$1.68,https://play.google.com/store/books/details/Nikolai_Gogol_Diary_Of_A_Madman?id=KqMOCgAAQBAJ,$3.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780486452357,$3.00,http://www.indiebound.org/book/9780486452357?aff=rifflebooks
Twice-Told Tales,9780375757884,https://dj6cnfthgyqas.cloudfront.net/0375757880-original.jpg,Free,https://play.google.com/store/books/details/Nathaniel_Hawthorne_Twice_told_Tales?id=ugoWAAAAYAAJ,$14.14,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780375757884,$17.00,http://www.indiebound.org/book/9780375757884?aff=rifflebooks
The Collected Tales of Nikolai Gogol,9780375706158,https://dj6cnfthgyqas.cloudfront.net/0375706151-original.jpg,$18.99,https://play.google.com/store/books/details/Nikolai_Gogol_The_Collected_Tales_of_Nikolai_Gogol?id=LOgv3WtDAbMC,$15.48,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780375706158,$17.95,http://www.indiebound.org/book/9780375706158?aff=rifflebooks
The Unknown Masterpiece,9780940322745,https://dj6cnfthgyqas.cloudfront.net/0940322749-original.jpg,$9.99,https://play.google.com/store/books/details/Honore_de_Balzac_The_Unknown_Masterpiece?id=XocvXTwWkDUC,$14.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780940322745,$14.95,http://www.indiebound.org/book/9780940322745?aff=rifflebooks
Tales of the Alhambra,9788424105044,https://dj6cnfthgyqas.cloudfront.net/8424105044-original.jpg,$2.99,https://play.google.com/store/books/details/Washington_Irving_Tales_of_the_Alhambra?id=6eh7BgAAQBAJ,,,,
The Wild Ass's Skin,9780140443301,https://dj6cnfthgyqas.cloudfront.net/0140443304-original.jpg,$2.49,https://play.google.com/store/books/details/Balzac_H_La_Peau_de_Chagrin?id=Rl1SDwAAQBAJ,$13.22,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140443301,$18.00,http://www.indiebound.org/book/9780140443301?aff=rifflebooks
MÃ¼nchhausen. Eine Geschichte in Arabesken,9783938478011,,,,,,,
The Kalevala,9780192835703,https://dj6cnfthgyqas.cloudfront.net/019283570X-original.jpg,Free,https://play.google.com/store/books/details/The_Kalevala?id=wkwzAQAAMAAJ,$10.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780192835703,$15.95,http://www.indiebound.org/book/9780192835703?aff=rifflebooks
"Faust, Part Two",9780192836366,https://dj6cnfthgyqas.cloudfront.net/0192836366-original.jpg,,https://play.google.com/store/books/series?id=dJf3GgAAABCCjM,,,,
Ligeia,9781594561900,https://dj6cnfthgyqas.cloudfront.net/1594561907-original.jpg,$1.68,https://play.google.com/store/books/details/Edgar_Allan_Poe_Ligeia?id=bGckCgAAQBAJ,$9.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781594561900,,
Selected Poems,9780140424508,https://dj6cnfthgyqas.cloudfront.net/0140424504-original.jpg,$1.08,https://play.google.com/store/books/details/Louis_Shalako_Selected_Poems?id=ch6HAgAAQBAJ,$15.69,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140424508,$17.00,http://www.indiebound.org/book/9780140424508?aff=rifflebooks
Indiana,9780192837974,https://dj6cnfthgyqas.cloudfront.net/0192837974-original.jpg,$9.99,https://play.google.com/store/books/details/Gene_Stratton_Porter_A_Girl_of_the_Limberlost?id=hj-1jUaeIoUC,$9.15,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780192837974,,
The Country Doctor,9781406506266,https://dj6cnfthgyqas.cloudfront.net/1406506265-original.jpg,$9.99,https://play.google.com/store/books/details/Patrick_Taylor_An_Irish_Country_Doctor?id=iCsIKYkmVCcC,$20.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781406506266,$20.99,http://www.indiebound.org/book/9781406506266?aff=rifflebooks
Lenz,9780974968025,https://dj6cnfthgyqas.cloudfront.net/0974968021-original.jpg,$9.99,https://play.google.com/store/books/details/Georg_Buchner_Lenz?id=2C1gmu_A2KwC,$14.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780974968025,$14.00,http://www.indiebound.org/book/9780974968025?aff=rifflebooks
Woyzeck,9783150180075,https://dj6cnfthgyqas.cloudfront.net/3150180074-original.jpg,$9.99,https://play.google.com/store/books/details/Georg_B%C3%BCchner_Danton_s_Death_Leonce_and_Lena_Woyze?id=IYa6EBMWobEC,,,,
Dantons Tod,9783150060605,https://dj6cnfthgyqas.cloudfront.net/3150060605-original.jpg,$9.99,https://play.google.com/store/books/details/Georg_Buchner_Danton_s_Death?id=PSmaAAAAQBAJ,$4.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9783150060605,,
Leonce und Lena,9783423026437,https://dj6cnfthgyqas.cloudfront.net/342302643X-original.jpg,$9.99,https://play.google.com/store/books/details/Victor_Hugo_Heidelberg?id=8WoaDgAAQBAJ,,,,
Young Goodman Brown,9781557423627,https://dj6cnfthgyqas.cloudfront.net/1557423628-original.jpg,$1.24,https://play.google.com/store/books/details/Nathaniel_Hawthorne_Young_Goodman_Brown_and_Other?id=eY28AQAAQBAJ,,,$9.95,http://www.indiebound.org/book/9781557423627?aff=rifflebooks
The Little Tragedies,9780300080254,https://dj6cnfthgyqas.cloudfront.net/0300080255-original.jpg,$9.99,https://play.google.com/store/books/details/Alexander_Pushkin_Boris_Godunov_and_the_Little_Tra?id=lzI2DwAAQBAJ,,,,
Faust,9780385031141,https://dj6cnfthgyqas.cloudfront.net/0385031149-original.jpg,,https://play.google.com/store/books/series?id=dJf3GgAAABCCjM,$11.04,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385031141,$11.95,http://www.indiebound.org/book/9780385031141?aff=rifflebooks
The Only True Mother Goose Melodies: An Exact Reproduction of the Text and Illustrations of the Original Edition Published and Copyrighted in Boston in the Year 1833 by Munroe & Francis,-1,,,https://play.google.com,,,,
Gobseck,-1,,$2.35,https://play.google.com/store/books/details/Honore_de_Balzac_Gobseck?id=tGzRBAAAQBAJ,,,,
Essay on the Freedom of the Will,9780486440118,https://dj6cnfthgyqas.cloudfront.net/0486440117-original.jpg,$7.33,https://play.google.com/store/books/details/Arthur_Schopenhauer_Essay_on_the_Freedom_of_the_Wi?id=FOeEas9TdH8C,$6.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780486440118,$6.95,http://www.indiebound.org/book/9780486440118?aff=rifflebooks
The Narrative of Arthur Gordon Pym of Nantucket,9780140437485,https://dj6cnfthgyqas.cloudfront.net/0140437487-original.jpg,Free,https://play.google.com/store/books/details/Edgar_Allan_Poe_The_Narrative_of_Arthur_Gordon_Pym?id=VVMmAAAAQBAJ,$12.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140437485,$12.00,http://www.indiebound.org/book/9780140437485?aff=rifflebooks
The Poetical Works of Samuel Taylor Coleridge,-1,,Free,https://play.google.com/store/books/details/Samuel_Taylor_Coleridge_The_Poetical_Works_of_Samu?id=80UgAAAAMAAJ,,,,
Ð¡ÐºÐ°Ð·ÐºÐ° Ð¾ ÑÐ°ÑÐµ Ð¡Ð°Ð»ÑÐ°Ð½Ðµ,-1,,,https://play.google.com,,,,
Ruy Blas,9782038717198,https://dj6cnfthgyqas.cloudfront.net/2038717192-original.jpg,Free,https://play.google.com/store/books/details/Victor_Hugo_Victor_Hugo_s_Drama_of_Ruy_Blas?id=28s2VBPketYC,,,,
Cesar Birotteau,9780140446418,https://dj6cnfthgyqas.cloudfront.net/0140446419-original.jpg,$3.21,https://play.google.com/store/books/details/Honore_de_Balzac_Rise_and_Fall_of_Cesar_Birotteau?id=98veAwAAQBAJ,$6.83,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140446418,,
The Last Days of Pompeii,9781587157394,https://dj6cnfthgyqas.cloudfront.net/158715739X-original.jpg,Free,https://play.google.com/store/books/details/Edward_Bulwer_Lytton_Baron_Lytton_The_Last_Days_of?id=6b8BAAAAQAAJ,$17.83,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781587157394,,
Sartor Resartus,9780192836731,https://dj6cnfthgyqas.cloudfront.net/0192836730-original.jpg,Free,https://play.google.com/store/books/details/Thomas_Carlyle_Sartor_resartus?id=U4oZAAAAYAAJ,$9.15,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780192836731,$12.90,http://www.indiebound.org/book/9780192836731?aff=rifflebooks
Nature,9780807015568,https://dj6cnfthgyqas.cloudfront.net/0807015563-original.jpg,$15.99,https://play.google.com/store/books/details/Steven_Pinker_The_Better_Angels_of_Our_Nature?id=J7ATQb6LZX0C,$12.44,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780807015568,,
The Spirit of the Age,9780742624078,,,,,,,
The French Revolution: A History,9780375760228,https://dj6cnfthgyqas.cloudfront.net/0375760229-original.jpg,Free,https://play.google.com/store/books/details/Thomas_Carlyle_The_French_Revolution?id=HEEYAAAAYAAJ,$17.45,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780375760228,$20.00,http://www.indiebound.org/book/9780375760228?aff=rifflebooks
On War,9780691018546,https://dj6cnfthgyqas.cloudfront.net/0691018545-original.jpg,$3.82,https://play.google.com/store/books/details/Carl_von_Clausewitz_On_War?id=QtGxBrL01a0C,,,$45.00,http://www.indiebound.org/book/9780691018546?aff=rifflebooks
Deerbrook,9780385279796,https://dj6cnfthgyqas.cloudfront.net/0385279795-original.jpg,$9.99,https://play.google.com/store/books/details/Harriet_Martineau_Deerbrook?id=q-ZI1CNR8uwC,$9.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385279796,,
Ms. Found In A Bottle,-1,,$1.68,https://play.google.com/store/books/details/Edgar_Allan_Poe_MS_Found_in_a_Bottle?id=jmYkCgAAQBAJ,,,,
Istoria celor treisprezece,-1,,$9.99,https://play.google.com/store/books/details/Balzac_Honor%C3%A9_de_Istoria_celor_13?id=oDPXAgAAQBAJ,,,,
Det gÃ¥r an,9789188680129,,,,,,,
Ð¨ÐµÐ»ÑÐ¼ÐµÐ½ÐºÐ¾-Ð´ÐµÐ½ÑÐ¸Ðº,-1,,,https://play.google.com,,,,
Quintus Servinton : A Tale founded upon Incidents of Real Occurence,-1,,,https://play.google.com,,,,
William Wilson,-1,,$1.24,https://play.google.com/store/books/details/Edgar_Allan_Poe_William_Wilson_Illustrated?id=_5EZAwAAQBAJ,,,,
ÐÐ¾Ð½Ð¾ÑÐ¾Ð¿ÑÑÐºÐ° Ð²ÑÐ´ÑÐ¼Ð°,-1,,,https://play.google.com,,,,
Scenes from a Courtesan's Life,9781406506808,https://dj6cnfthgyqas.cloudfront.net/140650680X-original.jpg,$9.99,https://play.google.com/store/books/details/Honor%C3%A9_de_Balzac_A_Harlot_High_and_Low?id=Z-Hr46tN2e8C,$33.58,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781406506808,,
"President Dwight's Decisions of Questions Discussed by the Senior Class in Yale College, in 1813 and 1814",-1,,Free,https://play.google.com/store/books/details/Theodore_Dwight_President_Dwight_s_Decisions_of_Qu?id=XSEyAQAAMAAJ,,,,
