"Book Title","ISBN","Rating","Author","Language","Pages","Publication","Publish Date","Genres","Book URL"
"A New View of Society and Other Writings","9780140433487","3.55","Robert Owen","English","432","Penguin Classics","January 31st 1991","['Politics', 'Philosophy', 'Economics', 'Science Fiction', 'Utopia', 'Science Fiction', 'Dystopia']","https://www.goodreads.com/book/show/804738.A_New_View_of_Society_and_Other_Writings"
"On the Fourfold Root of the Principle of Sufficient Reason","9781602063587","4.02","Arthur Schopenhauer","English","412","Cosimo, Inc.","2007","['Philosophy', 'Nonfiction', 'European Literature', 'German Literature', 'Cultural', 'Germany', 'Philosophy', 'Metaphysics']","https://www.goodreads.com/book/show/1418262.On_the_Fourfold_Root_of_the_Principle_of_Sufficient_Reason"
"The Black Dwarf","9781582012414","3.46","Walter Scott","English","262","Classic Publishers","October 1st 1999","['Classics', 'Historical', 'Historical Fiction', 'Fiction', 'Cultural', 'Scotland']","https://www.goodreads.com/book/show/514667.The_Black_Dwarf"
"The Antiquary","9780192831873","3.87","Walter Scott","English","528","Oxford University Press","May 23rd 2002","['Classics', 'Historical', 'Historical Fiction', 'Fiction', 'Cultural', 'Scotland', 'Literature', '19th Century', 'Literature']","https://www.goodreads.com/book/show/6482.The_Antiquary"
"Lalla Rookh","9781850771487","3.63","Thomas   Moore","English","[]","Sangorski & Sutcliffe","December 1st 1987","['Poetry', 'Classics', 'Fiction', 'Medievalism', 'Romanticism']","https://www.goodreads.com/book/show/950528.Lalla_Rookh"
"Characters of Shakespeare's Plays","9781438580838","3.8","William Hazlitt","","324","Book Jungle","November 1st 2010","['Nonfiction', 'Classics', 'Criticism', 'Writing', 'Essays', 'Literature', 'English Literature', 'Criticism', 'Literary Criticism']","https://www.goodreads.com/book/show/17943365-characters-of-shakespeare-s-plays"
"The Borough","9781428017320","3.8","George Crabbe","English","[]","IndyPublish.com","","['Poetry', 'Fiction']","https://www.goodreads.com/book/show/867848.The_Borough"
"The History Of British India","9780226525556","3.22","James Mill","English","[]","University of Chicago Press","December 1st 1975","['History', 'Nonfiction', 'Politics', 'Economics']","https://www.goodreads.com/book/show/978285.The_History_Of_British_India"
"Faust: First Part","9780553213485","3.93","Johann Wolfgang von Goethe","English","327","Bantam Classics","July 1st 1988","['Classics', 'Fiction', 'Plays', 'Poetry', 'European Literature', 'German Literature', 'Drama']","https://www.goodreads.com/book/show/14706.Faust"
"Phenomenology of Spirit","9780198245971","3.91","Georg Wilhelm Friedrich Hegel","English","640","Oxford University Press","November 30th 1976","['Philosophy', 'Nonfiction', 'Classics', 'European Literature', 'German Literature']","https://www.goodreads.com/book/show/9454.Phenomenology_of_Spirit"
"Tales from Shakespeare","9780140621594","3.94","Charles Lamb","English","288","Penguin Books","October 26th 2007","['Classics', 'Fiction', 'Literature', 'Short Stories', 'Childrens', 'Plays', 'Young Adult', 'Novels', 'Literature', 'English Literature', 'Drama']","https://www.goodreads.com/book/show/42036.Tales_from_Shakespeare"
"Elective Affinities","9780192837769","3.75","Johann Wolfgang von Goethe","English","272","Oxford University Press","March 4th 1999","['Classics', 'Fiction', 'European Literature', 'German Literature']","https://www.goodreads.com/book/show/128837.Elective_Affinities"
"The Age of Reason","9781595479105","4.13","Thomas Paine","English","180","NuVision Publications","April 25th 2007","['Philosophy', 'Nonfiction', 'History', 'Politics', 'Religion', 'Atheism']","https://www.goodreads.com/book/show/1031803.The_Age_of_Reason"
"The Marquise of Oâ and Other Stories","9780140443592","3.95","Heinrich von Kleist","English","336","Penguin Classics","September 28th 1978","['Short Stories', 'Classics', 'Fiction', 'European Literature', 'German Literature', 'Literature', 'Literature', '19th Century']","https://www.goodreads.com/book/show/330264.The_Marquise_of_O_and_Other_Stories"
"Hymns to the Night","9780914232902","4.18","Novalis","English","64","McPherson & Co Publishers,U.S.","March 12th 1998","['Poetry', 'Classics', 'European Literature', 'German Literature', 'Philosophy', 'Cultural', 'Germany', 'Literature']","https://www.goodreads.com/book/show/337182.Hymns_to_the_Night"
"The Lay of the Last Minstrel and the Lady of the Lake","9780548304426","4.16","Walter Scott","English","132","Kessinger Publishing","June 25th 2007","['Poetry', 'Fiction', 'Classics', 'European Literature', 'British Literature']","https://www.goodreads.com/book/show/2223360.The_Lay_of_the_Last_Minstrel_and_the_Lady_of_the_Lake"
"Rameau's Nephew / D'Alembert's Dream","9780140441734","3.67","Denis Diderot","English","237","Penguin Books","October 28th 1976","['Philosophy', 'Classics', 'Fiction', 'Cultural', 'France']","https://www.goodreads.com/book/show/18217.Rameau_s_Nephew_D_Alembert_s_Dream"
"Wilhelm Tell","9783150000120","3.36","Friedrich Schiller","German","144","Reclam Philipp Jun.","2000","['Classics', 'European Literature', 'German Literature', 'Plays', 'Drama', 'Academic', 'School', 'Fiction']","https://www.goodreads.com/book/show/942337.Wilhelm_Tell"
"Henry von Ofterdingen","9780881335743","3.69","Novalis","English","169","Waveland Press Incorporated","December 31st 1990","['Classics', 'Fiction', 'European Literature', 'German Literature', 'Literature', 'Poetry']","https://www.goodreads.com/book/show/337176.Henry_von_Ofterdingen"
"Knickerbocker's History of New York","9781905432301","3.69","Diedrich Knickerbocker","English","332","Dodo Press","June 1st 2005","['History', 'Classics', 'Humor', 'New York', 'Nonfiction']","https://www.goodreads.com/book/show/204857.Knickerbocker_s_History_of_New_York"
"The Crimes of Love","9780192805072","3.55","Marquis de Sade","English","388","Oxford University Press, USA","April 21st 2005","['Classics', 'Fiction', 'Cultural', 'France', 'Adult Fiction', 'Erotica', 'Short Stories', 'Literature', 'European Literature', 'French Literature', 'Literature', '18th Century', 'Unfinished', 'Literature', '19th Century']","https://www.goodreads.com/book/show/60198.The_Crimes_of_Love"
"Maria Stuart","9783150000649","3.47","Friedrich Schiller","German","168","Philipp Reclam","2001","['Classics', 'Plays', 'Drama', 'European Literature', 'German Literature', 'Academic', 'School', 'Fiction', 'Literature', 'Academic', 'Read For School', 'Historical', 'Historical Fiction', 'Historical']","https://www.goodreads.com/book/show/942339.Maria_Stuart"
"Der zerbrochne Krug","9783150000915","3.45","Heinrich von Kleist","German","98","Reclam","January 28th 1986","['Classics', 'European Literature', 'German Literature', 'Plays', 'Drama', 'Fiction']","https://www.goodreads.com/book/show/1830338.Der_zerbrochne_Krug"
"Penthesilea: A Tragic Drama","9780060956325","3.92","Heinrich von Kleist","English","224","Harper Perennial","June 20th 2000","['Plays', 'Classics', 'Drama', 'European Literature', 'German Literature', 'Fiction']","https://www.goodreads.com/book/show/269936.Penthesilea"
"The Marquise of O","9781843910541","3.37","Heinrich von Kleist","English","112","Hesperus Press","June 1st 2003","['Classics', 'Fiction', 'European Literature', 'German Literature', 'Short Stories', 'Literature', '19th Century']","https://www.goodreads.com/book/show/330265.The_Marquise_of_O"
"RenÃ©","9782038710755","3.14","FranÃ§ois-RenÃ© de Chateaubriand","English","167","Larousse Editions","June 28th 1996","['Cultural', 'France', 'Classics', 'Fiction', 'European Literature', 'French Literature', 'Medievalism', 'Romanticism', 'Academic', 'School']","https://www.goodreads.com/book/show/1028728.Ren_"
"Castle Rackrent","9780199537556","3.23","Maria Edgeworth","English","127","Oxford University Press, USA","June 1st 2009","['Classics', 'Fiction', 'Literature', '19th Century', 'Historical', 'Historical Fiction', 'Cultural', 'Ireland', 'European Literature', 'Irish Literature', 'Literature', 'Literature', '18th Century', 'European Literature', 'British Literature', 'Literary Fiction']","https://www.goodreads.com/book/show/6181695-castle-rackrent"
"Jerusalem: The Emanation of the Giant Albion","9780691029078","4.27","William Blake","English","302","Princeton University Press","October 13th 1997","['Poetry', 'Classics', 'Art', 'Religion', 'Classics', 'Classic Literature']","https://www.goodreads.com/book/show/350754.Jerusalem"
"Logic","9780486256504","3.75","Immanuel Kant","English","288","Dover Publications","April 1st 1988","['Philosophy', 'Nonfiction', 'Philosophy', 'Logic']","https://www.goodreads.com/book/show/315949.Logic"
"Marmion","9781426410406","3.72","Walter Scott","English","200","BiblioLife","May 29th 2008","['Poetry', 'Classics', 'Historical', 'Historical Fiction', 'Fiction', 'Literature', 'Literature', '19th Century']","https://www.goodreads.com/book/show/1961908.Marmion"
"Corinne, or Italy","9780192825056","3.55","Germaine de StaÃ«l","English","464","Oxford University Press, USA","January 7th 1999","['Classics', 'Fiction', 'Cultural', 'France', 'European Literature', 'French Literature', 'Literature', '19th Century', 'Literature']","https://www.goodreads.com/book/show/599151.Corinne_or_Italy"
"Personal Narrative of a Journey to the Equinoctial Regions of the New Continent","9780140445534","3.9","Alexander von Humboldt","English","400","Penguin Books","November 30th 1995","['Travel', 'Science', 'Nonfiction', 'Environment', 'Nature', 'History', 'Science', 'Biology']","https://www.goodreads.com/book/show/641481.Personal_Narrative_of_a_Journey_to_the_Equinoctial_Regions_of_the_New_Continent"
"Belinda","9780192837097","3.64","Maria Edgeworth","English","544","Oxford University Press, USA","August 19th 1999","['Classics', 'Fiction', 'Literature', '19th Century', 'Romance', 'Historical', 'Historical Fiction', 'European Literature', 'British Literature', 'Literature', 'English Literature', 'Literature', 'Historical', 'Historical', 'Regency']","https://www.goodreads.com/book/show/773534.Belinda"
"Six Records of a Floating Life","9780140444292","3.79","Shen Fu","English","176","Penguin Classics","November 30th 2004","['Cultural', 'China', 'Nonfiction', 'History', 'Classics', 'Asian Literature', 'Chinese Literature', 'Biography']","https://www.goodreads.com/book/show/524116.Six_Records_of_a_Floating_Life"
"The Maid Of Orleans","9781419171291","3.49","Friedrich Schiller","English","[]","Kessinger Publishing, LLC","June 17th 2004","['Classics', 'Plays', 'Drama', 'European Literature', 'German Literature', 'Fiction']","https://www.goodreads.com/book/show/1735538.The_Maid_Of_Orleans"
"The Bride of Messina","9781404380363","3.39","Friedrich Schiller","English","120","IndyPublish.com","May 1st 2003","['Cultural', 'Germany', 'Drama', 'Classics', 'Plays', 'European Literature', 'German Literature']","https://www.goodreads.com/book/show/1360359.The_Bride_of_Messina"
"On Education","9780486432212","3.5","Immanuel Kant","English","128","Dover Publications","December 22nd 2003","['Philosophy', 'Education', 'Nonfiction', 'Classics', 'Teaching']","https://www.goodreads.com/book/show/1170558.On_Education"
"Das Erdbeben in Chili / Die Verlobung in St. Domingo","9783122618506","3.34","Heinrich von Kleist","German","104","Ernst Klett Verlag,Stuttgart","January 28th 2002","['Classics']","https://www.goodreads.com/book/show/658532.Das_Erdbeben_in_Chili_Die_Verlobung_in_St_Domingo"
"English Bards and Scotch Reviewers: A Satire (1820)","9780548695227","3.28","George Gordon Byron","English","76","Kessinger Publishing","November 3rd 2007","['Poetry', 'European Literature', 'British Literature', 'Literature', '19th Century']","https://www.goodreads.com/book/show/2330476.English_Bards_and_Scotch_Reviewers"
"The Life of David Garrick","9781458979261","3.0","Arthur Murphy","English","100","Rarebooksclub.com","October 1st 2012","[]","https://www.goodreads.com/book/show/7748541-the-life-of-david-garrick"
"Atala","9780828893442","3.2","FranÃ§ois-RenÃ© de Chateaubriand","French","88","French & European Pubns","January 11th 1995","['Classics', 'Classics', 'Classic Literature', 'Cultural', 'France', 'Literature', 'Novels']","https://www.goodreads.com/book/show/4389020-atala"
"The Confessions of William Henry Ireland: Containing the Particulars of His Fabrication of the Shakspeare Manuscripts; Together with Anecdotes and Opinions ... Literary, Political, and Theatrical World","-1","3.6","William Henry Ireland","English","[]","","","[]","https://www.goodreads.com/book/show/961432.The_Confessions_of_William_Henry_Ireland"
"Delphine","9780875805672","3.55","Germaine de StaÃ«l","English","511","Northern Illinois University Press","July 1st 1995","['Fiction', 'Cultural', 'France', 'Classics']","https://www.goodreads.com/book/show/557020.Delphine"
"The Genius of Christianity or the Spirit and Beauty of the Christian Religion","9781428635050","3.91","FranÃ§ois-RenÃ© de Chateaubriand","English","768","Kessinger Publishing","July 1st 2006","['Religion', 'Religion', 'Theology']","https://www.goodreads.com/book/show/71595.The_Genius_of_Christianity_or_the_Spirit_and_Beauty_of_the_Christian_Religion"
"TraitÃ© d'Ã©conomie politique (Åuvres complÃ¨tes, 1)","9782717853186","3.95","Jean-Baptiste Say","French","1165","Economica","2006","['Economics', 'Politics', 'Nonfiction']","https://www.goodreads.com/book/show/23490654-trait-d-conomie-politique"
"The Scottish Chiefs","9780684193403","3.97","Jane  Porter","English","520","Atheneum Books","September 30th 1991","['Historical', 'Historical Fiction', 'Classics', 'Fiction', 'Cultural', 'Scotland', 'Literature']","https://www.goodreads.com/book/show/748069.The_Scottish_Chiefs"
"Zoological Philosophy","9780226468105","4.08","Jean-Baptiste Lamarck","English","453","University of Chicago Press","September 1st 1984","['Science', 'Biology', 'Science', 'History', 'Cultural', 'France']","https://www.goodreads.com/book/show/2413537.Zoological_Philosophy"
"Zofloya, or The Moor","9780199549733","3.55","Charlotte Dacre","English","320","Oxford University Press","September 1st 2008","['Gothic', 'Classics', 'Fiction', 'Literature', '19th Century', 'Literature', 'Historical', 'Historical Fiction', 'European Literature', 'British Literature', 'Literary Fiction', 'Academic', 'College', 'Literature', 'English Literature']","https://www.goodreads.com/book/show/2852363-zofloya-or-the-moor"
"Travels into the Interior of Africa","9780907871040","3.87","Mungo Park","English","384","Eland","March 15th 2004","['Travel', 'Cultural', 'Africa', 'Nonfiction', 'History', 'Adventure']","https://www.goodreads.com/book/show/108854.Travels_into_the_Interior_of_Africa"
