Book Title,ISBN,Book Image,Google Play,Google Play URL,Barnes and Noble,Barnes and Noble URL,Indie Bound,Indie Bound URL,,,,,,,,
What Alice Forgot,-1,,$9.99,https://play.google.com/store/books/details/Liane_Moriarty_What_Alice_Forgot?id=8iBGzeqj45YC,,,,,,,,,,,,
Who Was Adam?: a Creation Model Approach to the Origin of Man,9781576835777,https://dj6cnfthgyqas.cloudfront.net/1576835774-original.jpg,$67.99,https://play.google.com/store/books/details/Ismo_O_Dunderberg_Beyond_Gnosticism?id=0H0EFUIfp6kC,$19.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781576835777,,,,,,,,,,
Let My People Go: 15 ÑÐµÐºÑÑÑÐ² Ð¿ÑÐ¾ ÑÐºÑÐ°ÑÐ½ÑÑÐºÑ ÑÐµÐ²Ð¾Ð»ÑÑÑÑ.,-1,,,https://play.google.com,,,,,,,,,,,,
Are We Having Fun Yet? --American Indian Fantasy Stories,9781587157097,https://dj6cnfthgyqas.cloudfront.net/1587157098-original.jpg,,,,,,,,,,,,,,
Out Of The Storm: Questions And Consolations From The Book Of Job,9781844740567,https://dj6cnfthgyqas.cloudfront.net/1844740560-original.jpg,,,,,,,,,,,,,,
Box Office Poison,9781891830198,https://dj6cnfthgyqas.cloudfront.net/1891830198-original.jpg,,https://play.google.com/store/books/series?id=bYnXFwAAABC7nM,$28.11,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781891830198,$29.95,http://www.indiebound.org/book/9781891830198?aff=rifflebooks,,,,,,,,
Verfall : Roman,9783462037692,https://dj6cnfthgyqas.cloudfront.net/3462037692-original.jpg,$9.06,https://play.google.com/store/books/details/J_Kenner_Dich_erf%C3%BCllen?id=H4WeAgAAQBAJ,,,,,,,,,,,,
The Toonies Invade Silicon Valley,9781932586299,https://dj6cnfthgyqas.cloudfront.net/1932586296-original.jpg,$9.99,https://play.google.com/store/books/details/Betty_Dravis_Millennium_Babe_the_Prophecy?id=B6UCRFRykdUC,$9.64,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781932586299,,,,,,,,,,
Why Did I Ever,9781582432557,https://dj6cnfthgyqas.cloudfront.net/1582432554-original.jpg,$9.99,https://play.google.com/store/books/details/Mary_Robison_Why_Did_I_Ever?id=-msuDwAAQBAJ,$14.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781582432557,$14.95,http://www.indiebound.org/book/9781582432557?aff=rifflebooks,,,,,,,,
Kick Me: Adventures in Adolescence,9780609809433,https://dj6cnfthgyqas.cloudfront.net/0609809431-original.jpg,$13.99,https://play.google.com/store/books/details/Paul_Feig_Kick_Me?id=iGTtYq3jbIEC,$13.38,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780609809433,$15.00,http://www.indiebound.org/book/9780609809433?aff=rifflebooks,,,,,,,,
"Immortal (Immortal, #1)",9781441480897,https://dj6cnfthgyqas.cloudfront.net/1441480897-original.jpg,,,$10.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781441480897,$10.99,http://www.indiebound.org/book/9781441480897?aff=rifflebooks,,,,,,,,
Long Way Back,9781400062782,https://dj6cnfthgyqas.cloudfront.net/1400062780-original.jpg,$11.99,https://play.google.com/store/books/details/Jason_Reynolds_Long_Way_Down?id=RfauDgAAQBAJ,$21.11,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781400062782,$22.95,http://www.indiebound.org/book/9781400062782?aff=rifflebooks,,,,,,,,
People of Paradox: A History of Mormon Culture,9780195167115,https://dj6cnfthgyqas.cloudfront.net/0195167112-original.jpg,$18.63,https://play.google.com/store/books/details/Terryl_L_Givens_People_of_Paradox?id=-8KQYO65sYYC,,,$35.95,http://www.indiebound.org/book/9780195167115?aff=rifflebooks,,,,,,,,
Pedigree Girls,9781895837100,https://dj6cnfthgyqas.cloudfront.net/1895837103-original.jpg,$7.99,https://play.google.com/store/books/details/Sherwin_Tjia_Pedigree_Girls?id=Mg6NovYryCAC,$10.06,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781895837100,$15.95,http://www.indiebound.org/book/9781895837100?aff=rifflebooks,,,,,,,,
"The Magicians and Mrs. Quent (Mrs. Quent, #1)",9780553589825,https://dj6cnfthgyqas.cloudfront.net/0553589822-original.jpg,$32.77,https://play.google.com/store/audiobooks/details/Lev_Grossman_The_Magicians?id=AQAAAAAEPm0-eM,$21.21,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780553589825,$23.00,http://www.indiebound.org/book/9780553589825?aff=rifflebooks,,,,,,,,
Tigerheart,9780345501592,https://dj6cnfthgyqas.cloudfront.net/0345501594-original.jpg,$9.99,https://play.google.com/store/books/details/Peter_David_Tigerheart?id=KcbI6yGDdk4C,$20.28,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780345501592,$22.00,http://www.indiebound.org/book/9780345501592?aff=rifflebooks,,,,,,,,
Dark Harvest,9780765319111,https://dj6cnfthgyqas.cloudfront.net/076531911X-original.jpg,$6.90,https://play.google.com/store/books/details/Jayne_Faith_Dark_Harvest_Magic?id=zxg-DwAAQBAJ,$16.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780765319111,$16.99,http://www.indiebound.org/book/9780765319111?aff=rifflebooks,,,,,,,,
The Dissident,9780330493444,https://dj6cnfthgyqas.cloudfront.net/0330493442-original.jpg,$11.99,https://play.google.com/store/books/details/Nell_Freudenberger_The_Dissident?id=NNUgbFsx6BUC,,,,,,,,,,,,
Rebus's Scotland,9780752852454,https://dj6cnfthgyqas.cloudfront.net/0752852450-original.jpg,$8.99,https://play.google.com/store/books/details/Alex_Gray_A_Pound_Of_Flesh?id=GoMzAgAAQBAJ,$42.80,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780752852454,,,,,,,,,,
"Shadow Man (Smoky Barrett, #1)",9780553589931,https://dj6cnfthgyqas.cloudfront.net/0553589938-original.jpg,,,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780553589931,$7.99,http://www.indiebound.org/book/9780553589931?aff=rifflebooks,,,,,,,,
Highwire Moon,9780385722612,https://dj6cnfthgyqas.cloudfront.net/0385722613-original.jpg,$7.99,https://play.google.com/store/books/details/Susan_Straight_Highwire_Moon?id=NYQVAAAAQBAJ,$12.27,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385722612,$16.95,http://www.indiebound.org/book/9780385722612?aff=rifflebooks,,,,,,,,
Walking to Martha's Vineyard,9780375710018,https://dj6cnfthgyqas.cloudfront.net/0375710019-original.jpg,$13.99,https://play.google.com/store/books/details/Franz_Wright_Walking_to_Martha_s_Vineyard?id=d1b55mORx-QC,$14.17,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780375710018,$16.00,http://www.indiebound.org/book/9780375710018?aff=rifflebooks,,,,,,,,
The Liberated Bride,9780156030168,https://dj6cnfthgyqas.cloudfront.net/0156030160-original.jpg,$4.99,https://play.google.com/store/books/details/Kathryn_Brocato_Bride_by_the_Book?id=Uz_sDQAAQBAJ,$26.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780156030168,$26.95,http://www.indiebound.org/book/9780156030168?aff=rifflebooks,,,,,,,,
"Go Fetch! (Magnus Pack, #2)",9781599981413,,,,,,,,,,,,,,,
Dragan Radelscu & the Vampires of Paris,9781419667459,https://dj6cnfthgyqas.cloudfront.net/1419667459-original.jpg,,,$16.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781419667459,$16.99,http://www.indiebound.org/book/9781419667459?aff=rifflebooks,,,,,,,,
The Devil's Alphabet,9780345501172,https://dj6cnfthgyqas.cloudfront.net/0345501179-original.jpg,$13.99,https://play.google.com/store/books/details/Daryl_Gregory_The_Devil_s_Alphabet?id=eEX92eFhfMsC,$12.08,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780345501172,$15.00,http://www.indiebound.org/book/9780345501172?aff=rifflebooks,,,,,,,,
31 Hours,9781932961836,https://dj6cnfthgyqas.cloudfront.net/1932961836-original.jpg,$9.99,https://play.google.com/store/books/details/Kieran_Knowles_31_Hours?id=F543DwAAQBAJ,$22.94,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781932961836,$24.95,http://www.indiebound.org/book/9781932961836?aff=rifflebooks,,,,,,,,
Shark's Fin And Sichuan Pepper: A Sweet-Sour Memoir of Eating in China,9780091918309,,,,,,,,,,,,,,,
Sirena Selena Vestida de Pena,9781934768099,https://dj6cnfthgyqas.cloudfront.net/193476809X-original.jpg,$9.99,https://play.google.com/store/books/details/Mayra_Santos_Febres_San_Juan_Noir_Spanish_language?id=otcbDQAAQBAJ,$29.90,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781934768099,,,,,,,,,,
"NÃ£o Te Deixarei Morrer, David Crockett",9789728579227,https://dj6cnfthgyqas.cloudfront.net/9728579225-original.jpg,,,,,,,,,,,,,,
God in the White House: A History: How Faith Shaped the Presidency from John F. Kennedy to George W. Bush,9780060734053,https://dj6cnfthgyqas.cloudfront.net/0060734051-original.jpg,$11.99,https://play.google.com/store/books/details/Randall_Balmer_God_in_the_White_House_A_History?id=JEWRcaPXofwC,$23.65,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780060734053,$24.95,http://www.indiebound.org/book/9780060734053?aff=rifflebooks,,,,,,,,
Fred and Lydia Take London By Storm,9781439261743,https://dj6cnfthgyqas.cloudfront.net/1439261741-original.jpg,,,$9.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781439261743,,,,,,,,,,
"Rumo & His Miraculous Adventures (Zamonia, #3)",9781585677252,https://dj6cnfthgyqas.cloudfront.net/1585677256-original.jpg,,,$26.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781585677252,$26.95,http://www.indiebound.org/book/9781585677252?aff=rifflebooks,,,,,,,,
Aku Ingin Menjadi Istrimu,-1,,$4.60,https://play.google.com/store/books/details/Indah_Riyana_The_Perfect_Husband?id=Ni7WDAAAQBAJ,,,,,,,,,,,,
"Tricks (Tricks, #1)",9781416950073,https://dj6cnfthgyqas.cloudfront.net/1416950079-original.jpg,Free,https://play.google.com/store/apps/details?id=com.idroid.facebooktips,$16.93,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781416950073,$22.99,http://www.indiebound.org/book/9781416950073?aff=rifflebooks,,,,,,,,
"Return of the Guardian-King (Legends of the Guardian-King, #4)",9780764227974,https://dj6cnfthgyqas.cloudfront.net/0764227971-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Kathryn_Lasky_To_Be_a_King?id=AQAAAACUiVKJ1M,$19.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780764227974,$19.00,http://www.indiebound.org/book/9780764227974?aff=rifflebooks,,,,,,,,
Breathing Room Volume 2: Rhymes & Relics,9781435744110,https://dj6cnfthgyqas.cloudfront.net/143574411X-original.jpg,,,,,,,,,,,,,,
Transcendent Bread: 1976-1986,9781424162093,https://dj6cnfthgyqas.cloudfront.net/1424162092-original.jpg,,,$18.53,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781424162093,$19.95,http://www.indiebound.org/book/9781424162093?aff=rifflebooks,,,,,,,,
I Am My Own Wife,9780571211746,https://dj6cnfthgyqas.cloudfront.net/0571211747-original.jpg,$10.99,https://play.google.com/store/books/details/Doug_Wright_I_Am_My_Own_Wife?id=UX-baxjlTgoC,$14.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780571211746,$14.00,http://www.indiebound.org/book/9780571211746?aff=rifflebooks,,,,,,,,
"Wondrous Strange (Wondrous Strange, #1)",9781554682744,https://dj6cnfthgyqas.cloudfront.net/1554682746-original.jpg,,,,,,,,,,,,,,
Perfectly Imperfect: A Life in Progress,9781400067312,https://dj6cnfthgyqas.cloudfront.net/1400067316-original.jpg,$13.99,https://play.google.com/store/books/details/Lee_Woodruff_Perfectly_Imperfect?id=w6dq_9lXxhkC,$17.45,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781400067312,$25.00,http://www.indiebound.org/book/9781400067312?aff=rifflebooks,,,,,,,,
Translating Scotland. Nation and Identity,9788360269121,https://dj6cnfthgyqas.cloudfront.net/8360269122-original.jpg,$9.99,https://play.google.com/store/books/details/Fiona_J_Stafford_From_Gaelic_to_Romantic?id=4eUpQCP4WMIC,,,,,,,,,,,,
The Essential Rosa Luxemburg: Reform or Revolution/The Mass Strike,9781931859363,https://dj6cnfthgyqas.cloudfront.net/1931859361-original.jpg,$8.99,https://play.google.com/store/books/details/Rosa_Luxemburg_Reform_or_Revolution_and_Other_Writ?id=04u832PcSPsC,,,$15.00,http://www.indiebound.org/book/9781931859363?aff=rifflebooks,,,,,,,,
Discovering Pig Magic,9781571316844,https://dj6cnfthgyqas.cloudfront.net/1571316841-original.jpg,$15.21,https://play.google.com/store/books/details/Claudia_Harrington_Book_3_Yum_Yum_the_Very_Spoiled?id=FmiqDQAAQBAJ,$6.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781571316844,$6.95,http://www.indiebound.org/book/9781571316844?aff=rifflebooks,,,,,,,,
The Band of Gypsies,9780967279305,https://dj6cnfthgyqas.cloudfront.net/0967279305-original.jpg,Free,https://play.google.com/store/books/details/Grace_May_North_NAN_OF_THE_GYPSIES_A_Coming_of_Age?id=SKArDwAAQBAJ,$12.47,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780967279305,,,,,,,,,,
Sang Playboy Paris - The Parisian Playboy,"
                  979223151X",,,,,,,,,,,,,,,
Degenerates,9781440173028,https://dj6cnfthgyqas.cloudfront.net/1440173028-original.jpg,$3.86,https://play.google.com/store/books/details/Michael_Garrett_Ashby_II_Degenerates?id=FCx5BgAAQBAJ,$12.44,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781440173028,$16.95,http://www.indiebound.org/book/9781440173028?aff=rifflebooks,,,,,,,,
"Shadows Return (Nightrunner, #4)",9780553590081,https://dj6cnfthgyqas.cloudfront.net/0553590081-original.jpg,$9.99,https://play.google.com/store/books/details/Lynn_Flewelling_Shadows_Return?id=c5obwRcyAy0C,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780553590081,$7.99,http://www.indiebound.org/book/9780553590081?aff=rifflebooks,,,,,,,,
Red Wine For Breakfast,9780971191525,https://dj6cnfthgyqas.cloudfront.net/0971191522-original.jpg,$2.84,https://play.google.com/store/books/details/Raven_West_Red_Wine_for_Breakfast?id=Yo4ZAwAAQBAJ,$14.02,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780971191525,,,,,,,,,,
When I Go to Sleep,9780974056081,https://dj6cnfthgyqas.cloudfront.net/0974056081-original.jpg,$7.99,https://play.google.com/store/books/details/Adam_Mansbach_Go_the_F_k_to_Sleep?id=dNhMzfp-ekAC,,,,,,,,,,,,
Christ Walks Where Evil Reigned: Responding to the Rwandan Genocide,9781934068410,https://dj6cnfthgyqas.cloudfront.net/1934068411-original.jpg,,,$16.12,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781934068410,$16.99,http://www.indiebound.org/book/9781934068410?aff=rifflebooks,,,,,,,,
"Crocodile Tears (Alex Rider, #8)",9780399250569,https://dj6cnfthgyqas.cloudfront.net/0399250565-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Anthony_Horowitz_Russian_Roulette?id=AQAAAIAMkBcQCM,$13.13,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780399250569,$18.99,http://www.indiebound.org/book/9780399250569?aff=rifflebooks,,,,,,,,
"Prevent and Reverse Heart Disease: The Revolutionary, Scientifically Proven, Nutrition-Based Cure",9781583332726,https://dj6cnfthgyqas.cloudfront.net/1583332723-original.jpg,$14.99,https://play.google.com/store/books/details/Caldwell_B_Esselstyn_Jr_M_D_Prevent_and_Reverse_He?id=WDjZpJXEQwkC,$18.38,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781583332726,$24.95,http://www.indiebound.org/book/9781583332726?aff=rifflebooks,,,,,,,,
Oxford History of Western Music: 6-Volume Set,9780195169799,https://dj6cnfthgyqas.cloudfront.net/0195169794-original.jpg,$9.99,https://play.google.com/store/books/details/Eme_Strife_Doctor_Patient_Confidentiality_SECOND_O?id=BCKeDAAAQBAJ,$750.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780195169799,$750.00,http://www.indiebound.org/book/9780195169799?aff=rifflebooks,,,,,,,,
ÙÙÙØ³Ø§Øª ØµØ­Ù,-1,,,https://play.google.com,,,,,,,,,,,,
The Ice Man: Confessions of a Mafia Contract Killer,9780312349288,https://dj6cnfthgyqas.cloudfront.net/0312349289-original.jpg,$10.99,https://play.google.com/store/books/details/Philip_Carlo_The_Ice_Man?id=BsO4NIaGf5sC,$24.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780312349288,$24.95,http://www.indiebound.org/book/9780312349288?aff=rifflebooks,,,,,,,,
Heart's Blood,9780451462930,https://dj6cnfthgyqas.cloudfront.net/0451462939-original.jpg,$9.99,https://play.google.com/store/books/details/Juliet_Marillier_Heart_s_Blood?id=Fca_cEUUuEwC,$23.32,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780451462930,$24.95,http://www.indiebound.org/book/9780451462930?aff=rifflebooks,,,,,,,,
"Judas Unchained (Commonwealth Saga, #2)",9780345461674,https://dj6cnfthgyqas.cloudfront.net/0345461673-original.jpg,$9.99,https://play.google.com/store/books/details/Peter_F_Hamilton_Judas_Unchained?id=j1WZfzhwzaQC,$8.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780345461674,$8.99,http://www.indiebound.org/book/9780345461674?aff=rifflebooks,,,,,,,,
La fine Ã¨ il mio inizio,9788830422476,https://dj6cnfthgyqas.cloudfront.net/8830422479-original.jpg,$5.38,https://play.google.com/store/books/details/Luana_Ballar%C3%B2_il_mio_inganno_La_fine?id=O55NDwAAQBAJ,,,,,,,,,,,,
The She,9780152054533,https://dj6cnfthgyqas.cloudfront.net/0152054537-original.jpg,$11.99,https://play.google.com/store/books/details/Marianne_Marsh_Helpless_The_true_story_of_a_neglec?id=dmcKDhrjVjgC,$15.82,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780152054533,$19.99,http://www.indiebound.org/book/9780152054533?aff=rifflebooks,,,,,,,,
The Magnetic North: Notes From The Arctic Circle,9780224082211,https://dj6cnfthgyqas.cloudfront.net/0224082213-original.jpg,$8.99,https://play.google.com/store/books/details/Sara_Wheeler_The_Magnetic_North?id=nzw8g-DcPJgC,,,,,,,,,,,,
"The Last Seal (Praesidium, #1)",9780956810335,https://dj6cnfthgyqas.cloudfront.net/0956810330-original.jpg,$1.99,https://play.google.com/store/books/details/Richard_Denning_The_Last_Seal?id=gy0SGjwM9S0C,$13.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780956810335,$13.99,http://www.indiebound.org/book/9780956810335?aff=rifflebooks,,,,,,,,
"The Mermaid's Madness (Princess, #2)",9780756405830,https://dj6cnfthgyqas.cloudfront.net/0756405831-original.jpg,$8.99,https://play.google.com/store/books/details/Jim_C_Hines_The_Mermaid_s_Madness?id=RpfAFrI65KkC,$7.05,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780756405830,$7.99,http://www.indiebound.org/book/9780756405830?aff=rifflebooks,,,,,,,,
Smashed: Story of a Drunken Girlhood,9780143036470,https://dj6cnfthgyqas.cloudfront.net/0143036475-original.jpg,$13.99,https://play.google.com/store/books/details/Koren_Zailckas_Smashed?id=Um-V-SpebvkC,$13.01,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780143036470,$17.00,http://www.indiebound.org/book/9780143036470?aff=rifflebooks,,,,,,,,
The Yacoubian Building,9780060878139,https://dj6cnfthgyqas.cloudfront.net/0060878134-original.jpg,$11.99,https://play.google.com/store/books/details/Alaa_Al_Aswany_The_Yacoubian_Building?id=ujM-oL7ztDYC,$9.76,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780060878139,$13.99,http://www.indiebound.org/book/9780060878139?aff=rifflebooks,,,,,,,,
"Preacher, Volume 8: All Hell's a-Coming",9781563896170,https://dj6cnfthgyqas.cloudfront.net/1563896176-original.jpg,$1.87,https://play.google.com/store/books/details/Sanjeev_Newar_Every_Muslim_is_NOT_a_terrorist?id=_QBBDwAAQBAJ,$12.70,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781563896170,$17.99,http://www.indiebound.org/book/9781563896170?aff=rifflebooks,,,,,,,,
Dart,9780571214105,https://dj6cnfthgyqas.cloudfront.net/057121410X-original.jpg,Free,https://play.google.com/store/books/details/Kathy_Walrath_What_is_Dart?id=8_ccs3hMw1oC,,,,,,,,,,,,
