"Book Title","ISBN","Rating","Author","Language","Pages","Publication","Publish Date","Genres","Book URL"
"Las inquietudes de Shanti AndÃ­a","9788437601236","3.82","PÃ­o Baroja","Spanish","376","CÃ¡tedra","1978","['European Literature', 'Spanish Literature', 'Cultural', 'Spain', 'Fiction', 'Own']","https://www.goodreads.com/book/show/855872.Las_inquietudes_de_Shanti_And_a"
"Plumb","0009975745008","4.1","George Bacovia","Romanian","252","Litera International","2007","['Poetry', 'European Literature', 'Romanian Literature', 'Classics']","https://www.goodreads.com/book/show/6061538-plumb"
"Fidelity a Novel","9782819946823","3.88","Susan Glaspell","English","444","Pubone.Info","September 15th 2010","['Fiction', 'Classics', 'Literary Fiction', 'Literature', 'American']","https://www.goodreads.com/book/show/10415910-fidelity-a-novel"
"Een lot uit de loterij","9789020408157","3.0","Sholem Aleichem","Dutch","190","L.J. Veen","2009","['Short Stories']","https://www.goodreads.com/book/show/13516930-een-lot-uit-de-loterij"
"After the Race","-1","2.93","James Joyce","","18","","","['Short Stories', 'Classics', 'Literature', 'European Literature', 'Irish Literature', 'Fiction', 'Cultural', 'Ireland']","https://www.goodreads.com/book/show/9672987-after-the-race"
"Î ÏÏÎ»Î¹Ï","-1","5.0","Constantinos P. Cavafis","","[]","","","['Poetry']","https://www.goodreads.com/book/show/30981462"
"Reflections of a Nonpolitical Man","9780804464826","3.73","Thomas Mann","English","208","Frederick Ungar","February 28th 1987","['Writing', 'Essays', 'Politics', 'Philosophy', 'European Literature', 'German Literature']","https://www.goodreads.com/book/show/135402.Reflections_of_a_Nonpolitical_Man"
"Reginald in Russia and Other Sketches","9781406542899","3.96","Saki","English","72","Dodo Press","July 6th 2007","['Short Stories', 'Fiction', 'European Literature', 'British Literature', 'Literature', '20th Century', 'Classics', 'Humor']","https://www.goodreads.com/book/show/6818300-reginald-in-russia-and-other-sketches"
"Tarr","9780876857854","3.44","Wyndham Lewis","English","350","Black Sparrow Pr","March 1st 1990","['Fiction', 'Classics']","https://www.goodreads.com/book/show/256330.Tarr"
"The Jacket","-1","4.26","Jack London","English","260","","May 12th 2012","['Classics', 'Fiction', 'Science Fiction', 'Fantasy']","https://www.goodreads.com/book/show/19392766-the-jacket"
"Mark of Zorro","9780891909996","3.97","Johnston McCulley","English","300","Amereon Limited","January 1st 1924","['Classics', 'Adventure', 'Fiction', 'Historical', 'Historical Fiction', 'Historical', 'Pulp', 'Literature', 'Romance', 'Action', 'Westerns']","https://www.goodreads.com/book/show/4298407-mark-of-zorro"
"Dawn O'Hara: The Girl Who Laughed","-1","3.96","Edna Ferber","English","173","Yurita Press","January 30th 2016","['Fiction']","https://www.goodreads.com/book/show/29538517-dawn-o-hara"
"The Crock of Gold","9781406830279","4.05","James Stephens","English","116","Echo Library","September 27th 2006","['Fantasy', 'Fiction', 'European Literature', 'Irish Literature', 'Classics', 'Cultural', 'Ireland', 'Literature', 'Humor']","https://www.goodreads.com/book/show/377661.The_Crock_of_Gold"
"Een revolverschot","9789025423278","3.32","Virginie Loveling","Dutch","159","Atlas-Contact","1998","['Fiction', 'Classics', 'Academic', 'School', 'Novels']","https://www.goodreads.com/book/show/6097186-een-revolverschot"
"Alraune","9783928234092","4.02","Hanns Heinz Ewers","German","[]","Grupello Verlag","December 31st 1998","['Horror', 'Fiction', 'European Literature', 'German Literature', 'Fantasy', 'Weird Fiction', 'Gothic']","https://www.goodreads.com/book/show/3350473-alraune"
"Araby","-1","3.77","James Joyce","","25","HarperPerennial Classics","July 15th 2014","['Short Stories', 'Classics', 'Fiction', 'Academic', 'Read For School', 'Academic', 'School', 'Literature', 'European Literature', 'Irish Literature', 'Cultural', 'Ireland', 'Literature', '20th Century', 'Literature', 'English Literature']","https://www.goodreads.com/book/show/8332752-araby"
"Manifeste Dada","-1","5.0","Tristan Tzara","French","[]","","","[]","https://www.goodreads.com/book/show/36438374-manifeste-dada"
"Bashan and I","9780812218336","3.44","Thomas Mann","English","247","Pine Street Books","August 19th 2002","['Classics', 'Nonfiction', 'Animals']","https://www.goodreads.com/book/show/625050.Bashan_and_I"
"Somewhere in France","2940000767832","3.17","Richard Harding Davis","","0","B&R Samizdat Express","February 1st 2009","[]","https://www.goodreads.com/book/show/10813368-somewhere-in-france"
"Der Spaziergang","9783518015933","3.86","Robert Walser","German","85","Suhrkamp","July 1st 1998","['Fiction', 'Short Stories', 'European Literature', 'German Literature', 'Classics']","https://www.goodreads.com/book/show/2595771-der-spaziergang"
"El Ã¡rbol de la ciencia","9788420658803","3.69","PÃ­o Baroja","Spanish","255","Alianza Editorial","January 1st 2005","['Classics', 'European Literature', 'Spanish Literature', 'Cultural', 'Spain']","https://www.goodreads.com/book/show/276859.El_rbol_de_la_ciencia"
"Ruggles of Red Gap","9781426434044","3.51","Harry Leon Wilson","English","280","BiblioLife","May 29th 2008","['Fiction', 'Humor', 'Classics']","https://www.goodreads.com/book/show/748856.Ruggles_of_Red_Gap"
"Villa des Roses","9789025367688","3.56","Willem Elsschot","Dutch","176","AthenaeumâPolak & Van Gennep","2010","['Fiction', 'European Literature', 'Dutch Literature', 'Academic', 'School', 'Classics', 'Literature', 'Literature', '20th Century', 'Novels', 'European Literature', 'Belgian', 'Academic', 'Read For School', 'Cultural', 'France']","https://www.goodreads.com/book/show/17661900-villa-des-roses"
"The Sorcerer's Apprentice","9781417905805","4.04","Hanns Heinz Ewers","English","348","Kessinger Publishing","June 1st 2005","['Horror', 'European Literature', 'German Literature', 'Fantasy']","https://www.goodreads.com/book/show/539781.The_Sorcerer_s_Apprentice"
"Un amore di Swann","9788804354253","3.92","Marcel Proust","Italian","261","Mondadori","2009","['Classics', 'Cultural', 'France', 'Fiction', 'Literature', 'European Literature', 'French Literature']","https://www.goodreads.com/book/show/13479874-un-amore-di-swann"
"101 Zen Stories","9781169855991","3.87","Nyogen Senzaki","English","124","Kessinger Publishing","February 1st 2011","['Buddhism', 'Zen', 'Philosophy', 'Fiction']","https://www.goodreads.com/book/show/10863168-101-zen-stories"
"Ithaca","-1","4.65","Constantinos P. Cavafis","","[]","","","['Poetry', 'Literature', '20th Century']","https://www.goodreads.com/book/show/3229446-ithaca"
"The Decline of the West","9780195066340","4.07","Oswald Spengler","English","492","Oxford University Press, USA","February 14th 1991","['History', 'Philosophy', 'Nonfiction', 'Politics', 'Classics']","https://www.goodreads.com/book/show/801754.The_Decline_of_the_West"
"Pointed Roofs","9781440051432","3.24","Dorothy M. Richardson","English","322","Forgotten Books","2009","['Fiction', 'Classics', 'European Literature', 'British Literature', 'Literary Fiction', 'Novels', 'Literature', '20th Century']","https://www.goodreads.com/book/show/7697487-pointed-roofs"
"The Adventures of Buster Bear","9780486275642","4.07","Thornton W. Burgess","English","96","Dover Publications","March 24th 1993","['Childrens', 'Animals']","https://www.goodreads.com/book/show/716361.The_Adventures_of_Buster_Bear"
"Campos de Castilla","9788437608662","3.97","Antonio Machado","Spanish","298","Ediciones Catedra S.A.","January 1st 2006","['Poetry', 'European Literature', 'Spanish Literature', 'Classics', 'Literature', '20th Century', 'Cultural', 'Spain', 'Fiction']","https://www.goodreads.com/book/show/144611.Campos_de_Castilla"
"Burning Secret","9781901285857","4.11","Stefan Zweig","English","128","Pushkin Press","January 1st 2008","['Fiction', 'Classics', 'Short Stories', 'European Literature', 'German Literature']","https://www.goodreads.com/book/show/4455573-burning-secret"
"Verhalen uit Odessa","
                  9029038527","4.09","Isaac Babel","Dutch","236","Meulenhoff","1988","['Cultural', 'Russia', 'Short Stories', 'Fiction', 'Classics', 'Literature', 'Russian Literature']","https://www.goodreads.com/book/show/17567247-verhalen-uit-odessa"
"Aladore","9780893705046","3.29","Henry Newbolt","","362","Borgo Press","1980","['Speculative Fiction', 'Did Not Finish', 'Fiction', 'Classics']","https://www.goodreads.com/book/show/1805690.Aladore"
"L'Imperatore di Portugallia","9788870910186","3.83","Selma LagerlÃ¶f","Italian","286","Iperborea","April 1991","['Classics', 'European Literature', 'Scandinavian Literature', 'Nobel Prize']","https://www.goodreads.com/book/show/13507656-l-imperatore-di-portugallia"
"Ukraina und ihre internationale politische Bedeutung","-1","4.0","Johann Puluj","German","41","Wien : Bund zur Befreiung der Ukraina","1915","[]","https://www.goodreads.com/book/show/25360920-ukraina-und-ihre-internationale-politische-bedeutung"
"The Tunnel (1919)","9780548695142","3.78","Dorothy M. Richardson","English","340","Kessinger Publishing","November 1st 2007","['Classics', 'Fiction']","https://www.goodreads.com/book/show/2958830-the-tunnel"
"The Adventures of Chatterer the Red Squirrel","9780486273990","4.05","Thornton W. Burgess","English","96","Dover Publications","September 18th 1992","['Childrens', 'Animals', 'Classics', 'Fiction', 'Fantasy']","https://www.goodreads.com/book/show/753024.The_Adventures_of_Chatterer_the_Red_Squirrel"
"A Little Book of Christmas","-1","3.73","John Kendrick Bangs","English","96","Lost Leaf Publications","November 17th 2013","['Holiday', 'Christmas', 'Short Stories', 'Classics', 'Fiction', 'Anthologies']","https://www.goodreads.com/book/show/18909608-a-little-book-of-christmas"
"De zonde in het deftige dorp","
                  902741176X","3.2","Johan de Meester","Dutch","249","Het Spectrum","1982","[]","https://www.goodreads.com/book/show/12390636-de-zonde-in-het-deftige-dorp"
"La morte a Venezia","9788806116972","3.74","Thomas Mann","Italian","98","Einaudi","1990","['Classics', 'Fiction', 'European Literature', 'German Literature', 'Literature']","https://www.goodreads.com/book/show/3653663-la-morte-a-venezia"
"L'annonce faite Ã  Marie","9782070360260","3.7","Paul Claudel","French","218","Gallimard Education","February 1st 1972","['Plays', 'Plays', 'Theatre', 'Drama', 'Cultural', 'France', 'Religion', 'Literature', 'Literature', '20th Century', 'European Literature', 'French Literature', 'Christianity', 'Catholic', 'Christian']","https://www.goodreads.com/book/show/2253660.L_annonce_faite_Marie"
"The Dangerous Age","9781406910957","3.34","Karin MichaÃ«lis","","[]","","","['Fiction', 'European Literature', 'Danish']","https://www.goodreads.com/book/show/542731.The_Dangerous_Age"
"The Mysterious Stranger and Other Stories","9780451529244","4.04","Mark Twain","English","272","Signet Classics","February 3rd 2004","['Fantasy', 'Short Stories', 'Classics', 'Anthologies', 'Collections', 'Humor', 'Audiobook', 'Literature', 'Philosophy', 'Literary Fiction', 'Religion']","https://www.goodreads.com/book/show/102565.The_Mysterious_Stranger_and_Other_Stories"
"The Beast in the Cave","-1","3.46","H.P. Lovecraft","English","11","","","['Horror', 'Short Stories', 'Horror', 'Lovecraftian', 'Fiction', 'Classics', 'Fantasy', 'Mystery']","https://www.goodreads.com/book/show/6621012-the-beast-in-the-cave"
"Trees and Other Poems","-1","3.9","Joyce Kilmer","English","46","","May 1st 2009","['Poetry', 'Nonfiction', 'Literature', 'American']","https://www.goodreads.com/book/show/22060527-trees-and-other-poems"
"Zomerleven","9789045014036","4.0","Cyriel Buysse","Dutch","344","Atlas","2006","[]","https://www.goodreads.com/book/show/18792549-zomerleven"
"The Autobiography of an Ex-Colored Man","9780809000326","3.9","James Weldon Johnson","English","212","Farrar, Strauss & Giroux-3pl","March 1st 1991","['Classics', 'Nonfiction', 'Race', 'Cultural', 'African American', 'Biography']","https://www.goodreads.com/book/show/130312.The_Autobiography_of_an_Ex_Colored_Man"
"ÐÐµÑÐµÑ","-1","3.82","Anna Akhmatova","Russian","[]","","","['Poetry', 'Cultural', 'Russia', 'Literature', 'Russian Literature', 'Classics']","https://www.goodreads.com/book/show/22917537"
"Exploits and Opinions of Dr. Faustroll, Pataphysician","9781878972071","4.07","Alfred Jarry","English","160","Exact Change","June 15th 1996","['Fiction', 'Philosophy', 'Cultural', 'France', 'Literature', 'European Literature', 'French Literature', 'Novels']","https://www.goodreads.com/book/show/207918.Exploits_and_Opinions_of_Dr_Faustroll_Pataphysician"
"The Secret Battle","9780548721872","4.06","A.P. Herbert","English","284","Kessinger Publishing","November 1st 2007","['War', 'World War I', 'Classics', 'War']","https://www.goodreads.com/book/show/7221734-the-secret-battle"
"This is the End","9780992422080","4.1","Stella Benson","English","256","Michael Walmer","May 25th 2014","['Abandoned', 'Fiction', 'Classics', 'Womens']","https://www.goodreads.com/book/show/22151118-this-is-the-end"
"Beyond the Wall of Sleep","-1","3.66","H.P. Lovecraft","English","17","","","['Horror', 'Short Stories', 'Fiction', 'Horror', 'Lovecraftian', 'Classics', 'Fantasy', 'Science Fiction']","https://www.goodreads.com/book/show/13596226-beyond-the-wall-of-sleep"
"The Magic World","9780140367652","3.79","E. Nesbit","English","256","Puffin","August 1st 1996","['Fantasy', 'Short Stories', 'Fiction', 'Childrens', 'Classics']","https://www.goodreads.com/book/show/706047.The_Magic_World"
"The Post office","-1","4.14","Rabindranath Tagore","English","31","Rupa Publications","","['Plays', 'Classics', 'Fiction', 'Drama', 'Asian Literature', 'Indian Literature']","https://www.goodreads.com/book/show/21102283-the-post-office"
"Pietje Bell","-1","3.39","Chris van Abkoude","Dutch","156","Kluitman","","['Childrens', 'European Literature', 'Dutch Literature', 'Classics', 'Young Adult']","https://www.goodreads.com/book/show/22442364-pietje-bell"
"ÐÐ±Ð»Ð°ÐºÐ¾ Ð² ÑÑÐ°Ð½Ð°Ñ","-1","4.0","Vladimir Mayakovsky","","[]","","","['Poetry', 'Cultural', 'Russia', 'Literature', 'Russian Literature', 'Classics']","https://www.goodreads.com/book/show/15716027"
"Uneasy Money","9781841591322","4.02","P.G. Wodehouse","English","256","Overlook Press","","['Fiction', 'Humor', 'Classics', 'European Literature', 'British Literature', 'Humor', 'Comedy']","https://www.goodreads.com/book/show/764726.Uneasy_Money"
"Jean Gilles, Schoolboy","-1","4.5","AndrÃ© Lafon","","224","G.P. Putnam's Sons","1914","['Academic', 'School', 'Cultural', 'France', 'Fiction']","https://www.goodreads.com/book/show/18245157-jean-gilles-schoolboy"
"I Pose","9780987483522","4.17","Stella Benson","English","324","Michael Walmer","September 25th 2013","['Classics']","https://www.goodreads.com/book/show/17971342-i-pose"
"Poetenleben","9783518376065","3.87","Robert Walser","German","139","Suhrkamp","December 1st 1998","[]","https://www.goodreads.com/book/show/1739729.Poetenleben"
"Memory","-1","3.05","H.P. Lovecraft","English","[]","","","['Horror', 'Horror', 'Lovecraftian', 'Fantasy', 'Fiction', 'Short Stories', 'Classics']","https://www.goodreads.com/book/show/11440949-memory"
"Ralph 124C 41+: A Romance of the Year 2660","9780803270985","2.77","Hugo Gernsback","English","322","Bison Books","September 1st 2000","['Science Fiction', 'Fiction']","https://www.goodreads.com/book/show/898388.Ralph_124C_41_"
"Het ernstige spel","9789028419841","3.91","Hjalmar SÃ¶derberg","Dutch","220","Wereldbibliotheek","2003","['Classics', 'European Literature', 'Swedish Literature', 'Fiction', 'European Literature', 'Scandinavian Literature']","https://www.goodreads.com/book/show/6891074-het-ernstige-spel"
"The Worn Doorstep","-1","3.67","Margaret Pollock Sherwood","English","201","Gutenberg.org","May 24th 2013","['War', 'Historical', 'Historical Fiction', 'Fiction']","https://www.goodreads.com/book/show/32493186-the-worn-doorstep"
